Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000024862	31.89216576	-0.020807953	0.611848535	-0.034008339	0.972870501	0.989172211
ENSG00000025039	4.682485041	0.320547693	1.305408921	0.245553472	0.80602791	0.920692599
ENSG00000025156	3.208906246	-0.654479382	1.573052643	-0.416056885	0.677368379	0.853334147
ENSG00000025293	85.88597058	-1.100756238	0.516194012	-2.13244674	0.032970138	0.155577841
ENSG00000025423	0.439048301	1.407039175	3.032000268	0.464063011	0.642602602	NA
ENSG00000025434	1.10498635	0.442584311	1.757389321	0.251841926	0.801163249	NA
ENSG00000025708	0.763318664	-2.111262189	2.608756475	-0.809298303	0.418343582	NA
ENSG00000025770	4.338311407	-0.580209593	1.452463083	-0.399465983	0.689549884	0.858974557
ENSG00000025772	9.670004434	-0.94482429	1.063345796	-0.888539076	0.374250846	0.643029813
ENSG00000025796	80.63269291	-0.559035163	0.57283827	-0.975904007	0.329112036	0.602009903
ENSG00000025800	6.190501727	3.032737601	1.031242152	2.940858843	0.003273036	0.030729234
ENSG00000026025	150.4099718	-0.771962816	0.367499056	-2.100584487	0.035677457	0.164163413
ENSG00000026103	1.171651339	1.0699932	1.589916803	0.672986912	0.500955618	NA
ENSG00000026297	13.46741708	-0.493442686	0.609642513	-0.809396778	0.418286955	0.681480903
ENSG00000026508	37.57564329	-1.933471495	0.722571313	-2.675821001	0.007454645	0.055909836
ENSG00000026652	2.16272578	0.796957898	1.393945746	0.57172806	0.567506221	0.787031103
ENSG00000026751	3.202606152	-0.586252678	1.536021003	-0.381669702	0.702706376	0.868123847
ENSG00000026950	20.37041019	-0.113901109	0.521817066	-0.218277854	0.827212629	0.929944409
ENSG00000027001	2.560639273	-0.095553683	1.992755636	-0.047950527	0.961755671	0.985918084
ENSG00000027075	7.359187749	0.845329672	1.17884858	0.717080791	0.473324248	0.722303804
ENSG00000027697	112.7549479	0.826659531	0.420397641	1.966375286	0.049255276	0.199405957
ENSG00000027847	1.898670455	1.408769519	1.800719396	0.78233706	0.434016512	0.694365107
ENSG00000027869	13.44124988	-0.887569072	0.642549182	-1.381324726	0.167179139	0.418294118
ENSG00000028116	87.0766182	-0.246105649	0.515655014	-0.477268023	0.633171279	0.825994497
ENSG00000028137	2.986976422	-2.426591475	1.4166939	-1.712855173	0.086739187	0.282073594
ENSG00000028203	42.99475416	0.408250751	0.610516338	0.668697503	0.503688461	0.74164889
ENSG00000028277	5.705800158	-1.967027017	1.400097125	-1.404921832	0.160044524	0.408681901
ENSG00000028310	2.401135979	0.155671071	1.568403373	0.099254486	0.920936214	0.96839393
ENSG00000028528	148.6786711	0.113610792	0.288132795	0.394300106	0.693359485	0.861701264
ENSG00000028839	408.8432317	0.659241402	0.252846134	2.607282901	0.009126392	0.064446699
ENSG00000029153	1.082811795	2.178547967	1.924196806	1.132185627	0.257556401	NA
ENSG00000029363	40.51705423	0.489084327	0.557046287	0.877995849	0.379945971	0.647391403
ENSG00000029364	2.670489714	1.225532132	1.387038821	0.88356008	0.376933737	0.644443951
ENSG00000029534	150.5863119	1.3405413	0.325540114	4.11789897	3.82E-05	0.001079134
ENSG00000029639	9.37489788	-1.504601798	1.318138233	-1.141459795	0.253678634	0.525186214
ENSG00000029725	16.09862936	-0.466749318	0.743728361	-0.627580367	0.530278874	0.759430335
ENSG00000030066	6.459186023	0.527823978	1.538725477	0.343026736	0.731578346	0.881316765
ENSG00000030110	17.7913278	-0.647446821	0.718301689	-0.901357787	0.367398118	0.637782489
ENSG00000030582	175.7538912	0.195120845	0.343492048	0.568050545	0.570000647	0.78777092
ENSG00000031003	64.41492775	0.51930337	0.550856732	0.942719475	0.345824409	0.619468484
ENSG00000031691	2.846923153	-1.998745531	1.610657836	-1.240949807	0.214624292	0.480993427
ENSG00000031698	84.5041693	-0.710016709	0.379969712	-1.868613964	0.061676542	0.230242241
ENSG00000031823	15.27205871	-0.562760422	0.749690999	-0.750656501	0.452859408	0.708864243
ENSG00000032219	62.392174	-1.184196478	0.664761759	-1.781384776	0.074849614	0.257830403
ENSG00000032389	10.53681264	-2.336352438	1.156769425	-2.01972181	0.043412251	0.185176553
ENSG00000032444	7.13446034	-0.514078468	0.951642558	-0.540201217	0.589058273	0.797857371
ENSG00000032742	47.75274144	0.535979811	0.541917928	0.989042405	0.322642395	0.595870349
ENSG00000033011	1.30466479	0.182733425	1.807855224	0.101077466	0.919488966	0.967908412
ENSG00000033030	6.029447975	-1.205441557	0.94756332	-1.272148818	0.203320249	0.467177645
ENSG00000033050	8.475115935	-1.216337342	1.166419185	-1.042796071	0.297042752	0.570089999
ENSG00000033122	0.200322245	-0.835040275	3.02517658	-0.276030259	0.782524826	NA
ENSG00000033170	64.46945033	0.736771734	0.57064981	1.291110101	0.196665502	0.457868263
ENSG00000033178	9.130196585	1.626804502	1.13566522	1.432468367	0.152009825	0.398204824
ENSG00000033327	1.27393882	2.446598963	1.222426566	2.001428168	0.045346268	0.189064512
ENSG00000033627	38.66476329	2.384991301	0.537903028	4.433868516	9.26E-06	0.000342272
ENSG00000033800	128.3766826	-0.371346358	0.40480732	-0.917341015	0.358963971	0.63039612
ENSG00000033867	4.579106165	0.760752167	1.230866931	0.618062073	0.536534422	0.763468174
ENSG00000034053	2.810178894	-3.808635989	1.265276424	-3.010121675	0.002611431	0.026114305
ENSG00000034152	147.4322756	0.466439806	0.281380174	1.657685401	0.097380982	0.305284324
ENSG00000034510	390.0419084	0.407724511	0.298221193	1.367188253	0.171566306	0.42423328
ENSG00000034533	0.420815877	0.382506328	3.021366642	0.126600434	0.899256654	NA
ENSG00000034677	5.970493406	0.817793843	0.902762666	0.905879113	0.364999841	0.635819757
ENSG00000034693	9.603728402	-1.817104203	1.05395288	-1.72408486	0.084692525	0.278012418
ENSG00000034713	1556.651985	-0.370044413	0.125777627	-2.942052738	0.003260444	0.030713997
ENSG00000035115	9.269908654	-2.076648342	0.907261387	-2.288919567	0.022084026	0.120350459
ENSG00000035141	1.227342361	0.036443236	1.196053775	0.030469563	0.975692567	0.990330913
ENSG00000035403	3871.683073	1.789171863	0.272620386	6.56286893	5.28E-11	1.08E-08
ENSG00000035499	1.002214343	0.146970957	2.004515101	0.073319955	0.941551513	NA
ENSG00000035664	2.93200054	-0.362291398	0.879862436	-0.411759137	0.680515975	0.854891117
ENSG00000035681	7.50958132	-0.617659741	1.355167458	-0.455781119	0.648547383	0.834103807
ENSG00000035687	15.35742065	-0.117275233	0.907698662	-0.129200623	0.897198903	0.959808958
ENSG00000035720	17.11242548	-3.418715093	1.371970642	-2.49182817	0.01270875	0.081718437
ENSG00000035928	54.70452843	-0.761857593	0.483992863	-1.574109149	0.115462218	0.338213389
ENSG00000036054	188.6488282	-0.056187891	0.310055142	-0.181219026	0.856195661	0.942168587
ENSG00000036257	11.48580935	-0.168905284	0.891590223	-0.189442728	0.849745839	0.939094572
ENSG00000036448	6.963273749	-0.245162127	1.362054467	-0.179994363	0.857156993	0.942342235
ENSG00000036549	7.722817554	-0.482986887	0.657318504	-0.734783647	0.462471268	0.714722202
ENSG00000037042	13.39727086	-0.218804815	1.037146438	-0.210968101	0.832912163	0.932471931
ENSG00000037241	7.0347641	-0.579738713	0.72998814	-0.794175523	0.427093256	0.689482161
ENSG00000037474	4.370875531	-1.297651955	1.124902511	-1.153568369	0.248677173	0.519247565
ENSG00000037637	12.28265645	-0.93535866	0.822075151	-1.13780189	0.255203216	0.526084444
ENSG00000037749	0.832530847	-0.998981349	2.093628197	-0.477153178	0.633253049	NA
ENSG00000037757	0.521817656	-0.332486735	2.845665113	-0.116839727	0.906987062	NA
ENSG00000037897	4.438962909	-1.541928917	1.904925996	-0.80944295	0.418260406	0.681480903
ENSG00000038002	10.90508063	-0.61964773	1.095941324	-0.565402286	0.57180017	0.788689443
ENSG00000038210	13.79177813	1.176607251	0.447647898	2.62842126	0.008578221	0.061877933
ENSG00000038219	31.41838785	0.120629019	0.617655686	0.195301398	0.845157003	0.936469663
ENSG00000038274	140.4992027	-0.302674646	0.276879655	-1.093163189	0.274322156	0.548644313
ENSG00000038358	1.685539984	0.425011434	1.397560936	0.304109412	0.761044537	0.897444956
ENSG00000038382	3.462781477	3.29929864	1.325202992	2.489655292	0.012786704	0.082067358
ENSG00000038427	2.759130039	2.925974283	1.312143392	2.229919612	0.02575278	0.131806719
ENSG00000038532	16.3713522	1.094238939	0.819173605	1.335783931	0.181619907	0.438326147
ENSG00000039123	19.52876585	2.135488319	0.890487863	2.398110528	0.016479892	0.098358247
ENSG00000039319	3.73952202	0.892113682	1.429819655	0.623934409	0.532670661	0.761438339
ENSG00000039523	3.682724575	-1.451440257	1.280404951	-1.133579073	0.256971155	0.527894112
ENSG00000039560	0.45630518	2.879825564	3.018130361	0.95417534	0.339994895	NA
ENSG00000039650	13.429227	0.043007367	1.013626606	0.042429201	0.96615655	0.987695794
ENSG00000039987	1.718001278	-2.371537033	1.679405326	-1.412129041	0.157911969	0.406175128
ENSG00000040199	0.334321435	1.597654583	2.985863036	0.535072964	0.592599405	NA
ENSG00000040275	7.542630373	0.140894136	1.358785865	0.103691199	0.917414411	0.967691439
ENSG00000040341	159.865397	-0.053063779	0.228238561	-0.232492609	0.816155427	0.925953115
ENSG00000040487	6.879251581	-1.15768478	1.353821471	-0.855123667	0.392482689	0.659947204
ENSG00000040531	69.01130049	0.12220871	0.552617748	0.221145105	0.82497945	0.929294271
ENSG00000040633	2.824145371	-0.911235554	1.242209339	-0.733560379	0.463216716	0.715069594
ENSG00000040933	0.687028588	2.240907173	2.251122841	0.995461968	0.319511633	NA
ENSG00000041353	452.7187385	0.421041267	0.203219751	2.071852091	0.038279237	0.171348759
ENSG00000041357	103.4269425	-1.694703724	0.498746635	-3.39792513	0.00067899	0.009702917
ENSG00000041802	10.18364296	-1.436593568	0.951090872	-1.510469304	0.130923716	0.362299593
ENSG00000041880	5.133822645	-1.325269023	1.408633498	-0.940818903	0.346797672	0.619897001
ENSG00000041988	2.001444562	-1.206535194	1.945582449	-0.620140871	0.535165046	0.762453877
ENSG00000042062	12.75116073	1.269385939	0.586215495	2.16539131	0.030357731	0.146923634
ENSG00000042088	8.016172806	-1.590736824	1.75108115	-0.908431242	0.363650426	0.634689435
ENSG00000042317	0.250137815	1.550949848	3.04143303	0.509940489	0.610093155	NA
ENSG00000042429	2.72362912	-1.706536645	1.870635926	-0.912276206	0.361623337	0.632491782
ENSG00000042445	0.355788217	0.919272045	3.040534513	0.302338961	0.762393681	NA
ENSG00000042493	50.68044371	-1.831400014	0.553253479	-3.31023678	0.000932171	0.012169261
ENSG00000042753	656.8789525	0.240895921	0.261964397	0.919575043	0.357794874	0.629153079
ENSG00000042832	1.833411863	-0.153999975	1.559081221	-0.098776108	0.921316039	0.968568497
ENSG00000042980	12.00554761	-2.073360212	1.500704058	-1.381591661	0.167097116	0.418294118
ENSG00000043093	75.9280177	0.87435324	0.47983055	1.822212528	0.068422744	0.24434768
ENSG00000043143	3.049965677	-0.45154405	1.268496756	-0.35596784	0.72186465	0.878444612
ENSG00000043462	140.0370883	1.029421714	0.378075621	2.722793159	0.006473257	0.050689465
ENSG00000043514	3.100918869	2.573811449	1.389961842	1.851713746	0.064066939	0.235302687
ENSG00000044090	0.762150484	2.776773818	2.198330245	1.263128606	0.206542965	NA
ENSG00000044115	107.7652296	1.188003672	0.644053937	1.84457171	0.065099865	0.238016457
ENSG00000044446	3.121015468	1.362495753	1.657256388	0.822139388	0.41099757	0.675551159
ENSG00000044459	122.3164367	0.698222767	0.542303892	1.287511996	0.197915891	0.459538179
ENSG00000044574	24.48568021	-1.384470025	0.840885688	-1.646442609	0.099672667	0.309741875
ENSG00000046647	2.945330941	-1.019856397	1.405175798	-0.725785627	0.4679702	0.718368351
ENSG00000046651	163.1115862	0.290468749	0.352141072	0.824864724	0.409448396	0.674283954
ENSG00000046653	0.284720138	-0.029839101	3.029295737	-0.009850178	0.992140822	NA
ENSG00000047056	4.365594242	1.121873092	0.810141391	1.384786785	0.166117673	0.416941593
ENSG00000047188	29.11030368	0.885345417	0.668748813	1.323883347	0.18554179	0.442987302
ENSG00000047230	0.643762339	3.291859219	3.006595656	1.094879257	0.273569538	NA
ENSG00000047249	35.71051833	-1.873468019	0.930194425	-2.014060683	0.044003163	0.18603297
ENSG00000047315	31.09152862	0.101834004	0.656594369	0.155094239	0.876747024	0.952132127
ENSG00000047346	7.023346443	1.060646013	0.901352111	1.176727718	0.239304201	0.509002259
ENSG00000047365	8.089643448	2.645249932	1.26088234	2.097935587	0.035910836	0.164829469
ENSG00000047410	69.59117211	0.099840346	0.508536091	0.196328929	0.84435272	0.936331141
ENSG00000047578	0.947198396	0.552476029	1.930699745	0.286153262	0.774760739	NA
ENSG00000047579	11.40977151	-2.281755737	1.028973679	-2.217506418	0.026588505	0.134201591
ENSG00000047597	27.63059237	0.53391659	0.300722139	1.775448234	0.075823906	0.26011533
ENSG00000047617	26.45693981	1.966431639	0.668815685	2.940169741	0.003280325	0.030754186
ENSG00000047621	1.165867539	-1.943985525	2.570524172	-0.756260356	0.449493112	NA
ENSG00000047634	15.78937126	-0.061735668	0.889161855	-0.069431305	0.944646311	0.978449248
ENSG00000047644	10.20357064	1.478687889	0.719225347	2.055945185	0.0397878	0.17507405
ENSG00000047648	238.5931934	0.205310178	0.19221972	1.068101535	0.285474714	0.558899814
ENSG00000047849	9.534205416	-0.910769666	0.888606019	-1.02494204	0.305390537	0.579806705
ENSG00000047932	1.274721745	0.972728946	2.515132719	0.386750543	0.698940894	0.865704594
ENSG00000048028	1.652128988	0.213381177	1.986571082	0.107411801	0.914462293	0.967172194
ENSG00000048052	32.85680028	1.864140791	0.554241587	3.363408369	0.000769864	0.010568132
ENSG00000048162	2.978900016	-1.617571069	1.307591952	-1.237061047	0.21606442	0.483198838
ENSG00000048392	0.414371361	2.756360567	3.021427558	0.912270943	0.361626107	NA
ENSG00000048405	2.231465667	-1.312230089	1.155376094	-1.135760118	0.256056973	0.526765706
ENSG00000048462	0.673128292	-1.253356107	2.995967131	-0.418347749	0.675692883	NA
ENSG00000048471	35.26980757	-0.904618772	0.578542542	-1.563616685	0.117907614	0.341728401
ENSG00000048544	37.4814821	-0.585379499	0.632858721	-0.924976586	0.354978087	0.626920364
ENSG00000048649	195.078466	0.038270453	0.3679379	0.104013348	0.917158756	0.967691439
ENSG00000048707	19.64446814	0.532204279	0.838613503	0.634624028	0.525673653	0.756208844
ENSG00000048740	506.3218451	0.752053703	0.14111728	5.329281445	9.86E-08	8.26E-06
ENSG00000048828	22.35515959	1.109245943	0.567245169	1.955496501	0.050524496	0.203264624
ENSG00000048991	64.26878272	0.828954057	0.661847385	1.252485204	0.210393116	0.476070704
ENSG00000049130	0.900800082	3.802523086	2.026992677	1.875943179	0.060663083	NA
ENSG00000049167	0.370519264	2.538286753	3.027872224	0.83830709	0.401858255	NA
ENSG00000049192	2.844562577	1.664994641	1.393407178	1.194908902	0.232122625	0.500721662
ENSG00000049245	31.85082404	0.289972146	0.4572576	0.634154897	0.525979739	0.756529043
ENSG00000049246	1.929587785	1.509829905	1.400835052	1.077807057	0.28111987	0.555595985
ENSG00000049247	0.426788884	2.81350779	3.019867881	0.931665855	0.351509238	NA
ENSG00000049323	1741.152741	0.881083042	0.231571573	3.804797924	0.00014192	0.002962662
ENSG00000049541	64.75285639	0.073754248	0.507590169	0.145302752	0.884471842	0.955436049
ENSG00000049618	4.069574598	2.292463132	1.056944709	2.168952748	0.030086271	0.145921638
ENSG00000049656	12.12960582	0.679278234	1.141201126	0.595230953	0.551689103	0.774958619
ENSG00000049759	3.127856746	3.782315726	1.631367707	2.318493684	0.020422506	0.114285301
ENSG00000049769	1.326824307	-2.539265129	2.462610004	-1.031127594	0.302480989	0.576573542
ENSG00000049860	14.30142255	-2.415563786	1.195526026	-2.020502886	0.043331251	0.184918104
ENSG00000049883	0.054407391	1.230353915	3.04143303	0.40453099	0.685822294	NA
ENSG00000050130	86.99098509	0.169416586	0.533830495	0.317360262	0.750970256	0.891949465
ENSG00000050393	863.3273063	-0.08797175	0.196041768	-0.448739834	0.653619346	0.836884012
ENSG00000050405	5.664501984	-0.649505634	1.247539024	-0.520629513	0.602624886	0.805396292
ENSG00000050426	15.03337324	-1.440875141	0.646179809	-2.229836218	0.025758318	0.131806719
ENSG00000050438	0.44175151	0.916948013	2.801279743	0.327331826	0.743416924	NA
ENSG00000050628	0.453424877	2.883705015	2.718689491	1.060696716	0.288827753	NA
ENSG00000050730	3.143426073	0.039193861	1.551242492	0.025266108	0.979842707	0.991924245
ENSG00000050748	3.556804429	0.029104324	1.479438269	0.019672551	0.984304588	0.993129852
ENSG00000051009	0.722999842	-1.707304469	2.618550386	-0.652003673	0.514398803	NA
ENSG00000051108	26.44705784	-1.068222799	0.967434449	-1.104181064	0.269514602	0.542743342
ENSG00000051180	1.152816213	2.145641767	2.465685627	0.870200866	0.384190643	NA
ENSG00000051382	169.0587637	1.439621852	0.413974338	3.477563028	0.000505994	0.007770011
ENSG00000051523	25.44977563	-1.308720834	0.712171684	-1.837647948	0.066114299	0.239245277
ENSG00000051596	1.928295473	-1.838458088	1.032635602	-1.780355126	0.075017861	0.258230174
ENSG00000051620	1.083209568	2.675175419	1.454412204	1.839351604	0.065863488	NA
ENSG00000051825	17.75642303	1.42407313	0.957404158	1.487431529	0.136900875	0.372022173
ENSG00000052126	25.17014311	-0.298792827	0.577060627	-0.517784118	0.604608901	0.806941187
ENSG00000052723	3.875488178	0.839771159	1.174547005	0.714974501	0.4746248	0.723435512
ENSG00000052749	1.410960144	0.866650899	2.259978222	0.383477545	0.701365717	0.867017792
ENSG00000052795	0.780959078	2.857359622	2.120751968	1.347333241	0.177872931	NA
ENSG00000052802	5.01472164	-2.077591228	1.274904177	-1.62960579	0.10318484	0.315020838
ENSG00000052841	18.93508503	0.358840346	0.698834114	0.5134843	0.60761259	0.80786064
ENSG00000053108	58.36351695	-0.951882627	0.527060119	-1.806022868	0.070914768	0.250179612
ENSG00000053254	2.480634657	-0.256650598	0.843027479	-0.304439184	0.760793319	0.897444956
ENSG00000053371	18.3864133	1.465799864	0.656084071	2.234164687	0.025472239	0.130998578
ENSG00000053372	14.23660458	-2.720275034	0.777036554	-3.50083277	0.000463807	0.007326172
ENSG00000053501	10.21288378	-1.726557924	1.266488832	-1.363263442	0.172799499	0.42658405
ENSG00000053770	30.65718102	0.483232687	0.593547527	0.814143207	0.415562916	0.678990085
ENSG00000053900	12.67995667	-1.246146416	1.363089609	-0.914207259	0.360607951	0.632058044
ENSG00000054116	31.29524902	-0.718371168	0.538173739	-1.334831331	0.181931557	0.438610937
ENSG00000054118	74.78548317	-0.857553018	0.471450947	-1.818965522	0.06891669	0.245660146
ENSG00000054148	10.80045667	0.005320362	0.646855384	0.008224964	0.993437502	0.996517246
ENSG00000054267	124.5831597	-0.523020717	0.332576569	-1.57263249	0.11580394	0.338522188
ENSG00000054277	0.614902378	-0.010172394	2.75781359	-0.003688572	0.997056952	NA
ENSG00000054282	182.9956922	-0.041862543	0.291284554	-0.143717004	0.885723944	0.955436049
ENSG00000054356	59.0486577	-1.375950895	0.346240564	-3.973973698	7.07E-05	0.001726951
ENSG00000054523	17.50944342	4.435458359	0.889518406	4.986359282	6.15E-07	3.42E-05
ENSG00000054611	20.65540262	-0.931841714	0.601711858	-1.548651072	0.121465622	0.347373274
ENSG00000054654	37.1493041	0.775734935	0.864586317	0.897232492	0.369594871	0.639056313
ENSG00000054793	18.12458582	1.079351574	0.488855983	2.20791319	0.027250325	0.13640218
